loan_id,loan_identifier,sector,rating,current_balance,weight,annual_pd,annual_cpr,lgd,coupon_spread_bps,reference_rate,coupon_floor,maturity_years,discount_margin_bps,market_price,model_price,price_gap,expected_loss_pct,source_family
L272,Synthetic Bloomberg-Compatible Loan 272,Healthcare,BB,11.262872042412694,0.0034674326097456024,0.024557708143188764,0.02,0.5320670379577722,292.8990869416368,0.0525,0.01,3.0,466.70980332876803,96.06293541872806,95.61741611618156,-0.44551930254650074,1.306634703077791,synthetic_bloomberg_compatible
L273,Synthetic Bloomberg-Compatible Loan 273,Energy,BB,11.603621125153522,0.003572336978434794,0.026513003809897497,0.030589833602783265,0.47461618592027555,363.7554350359324,0.0525,0.01,4.0,395.38369230388724,98.08807023093269,99.00571863643765,0.9176484055049627,1.2583500745543283,synthetic_bloomberg_compatible
L274,Synthetic Bloomberg-Compatible Loan 274,Industrials,CCC+,4.385646709863689,0.0013501826496243572,0.03430816230780579,0.02,0.5411485180421104,853.4007876461784,0.0525,0.01,4.0,1070.7839883981412,93.59352978181911,92.56515169632647,-1.0283780854926476,1.8565811189617294,synthetic_bloomberg_compatible
L275,Synthetic Bloomberg-Compatible Loan 275,Energy,B,7.982431327844019,0.0024575030762128804,0.024822257721512246,0.0440312883768257,0.5039717976081959,503.61911747122934,0.0525,0.01,3.0,630.7824621015416,95.62257879793292,97.04730121490915,1.4247224169762376,1.2509717844604447,synthetic_bloomberg_compatible
L276,Synthetic Bloomberg-Compatible Loan 276,Industrials,B-,4.804121319778274,0.0014790159084329664,0.01,0.02903174427160785,0.5682785872034988,644.5113306675856,0.0525,0.01,7.0,661.5262428146236,102.20135028838715,101.78088911004699,-0.4204611783401617,0.5682785872034988,synthetic_bloomberg_compatible
L277,Synthetic Bloomberg-Compatible Loan 277,Telecom,B,9.02376241384495,0.0027780914085267358,0.031967860788566116,0.02,0.5273803096093701,487.4293759115999,0.0525,0.01,4.0,539.1907776325154,99.03751694120248,97.14831987885897,-1.8891970623435128,1.6859220320223238,synthetic_bloomberg_compatible
L278,Synthetic Bloomberg-Compatible Loan 278,Telecom,B,6.621457048848646,0.002038508118422109,0.02392349296136035,0.043690934096337106,0.6399222191534897,502.77418979545166,0.0525,0.01,4.0,591.6383215119184,95.24557292733685,96.61333314574196,1.3677602184051096,1.5309174705736606,synthetic_bloomberg_compatible
L279,Synthetic Bloomberg-Compatible Loan 279,Software,B,14.250491365100089,0.00438721298423463,0.04699876649943814,0.02,0.49157208421048726,552.7556210036537,0.0525,0.01,7.0,575.8135253883245,96.39209346258146,95.63030485714998,-0.7617886054314766,2.310328160345083,synthetic_bloomberg_compatible
L280,Synthetic Bloomberg-Compatible Loan 280,Software,B-,9.77864030854241,0.003010491121370261,0.025144239900128144,0.02,0.4532199311624165,636.623397070555,0.0525,0.01,7.0,696.3962392776889,97.10008298089976,98.33561631684837,1.2355333359486167,1.1395870676667363,synthetic_bloomberg_compatible
L281,Synthetic Bloomberg-Compatible Loan 281,Software,B,8.639983480731003,0.002659939698856099,0.02142145348849885,0.07128605331014881,0.7,499.18443989956035,0.0525,0.01,5.0,616.7940148930729,95.97101164993268,95.43213350539249,-0.5388781445401918,1.4995017441949192,synthetic_bloomberg_compatible
L282,Synthetic Bloomberg-Compatible Loan 282,Energy,B,5.945507150387013,0.0018304074926089073,0.01,0.054048204853635484,0.6204575080581912,492.91704803954303,0.0525,0.01,6.0,571.3050798503625,99.13486983851861,99.47458557461358,0.3397157360949734,0.6204575080581912,synthetic_bloomberg_compatible
L283,Synthetic Bloomberg-Compatible Loan 283,Retail,B,4.5054675967607025,0.0013870711847147677,0.018132261493895636,0.026706587805963383,0.6334037289566838,588.5982509840948,0.0525,0.01,7.0,529.9145688949648,103.03944205253656,102.4508279260353,-0.5886141265012554,1.1485042044651186,synthetic_bloomberg_compatible
L284,Synthetic Bloomberg-Compatible Loan 284,Retail,B,8.923302146114617,0.002747163310702292,0.01,0.05513482378745775,0.4342853807132897,460.9867933057549,0.0525,0.01,3.0,679.4003683691064,97.67513052633197,96.84171487123248,-0.8334156550994862,0.4342853807132897,synthetic_bloomberg_compatible
L285,Synthetic Bloomberg-Compatible Loan 285,Industrials,CCC+,11.931850213563465,0.0036733868918435507,0.01,0.05706665443055452,0.5224384107487449,800.4131343963966,0.0525,0.01,7.0,929.9434721207647,95.86795929535745,98.23465422043138,2.3666949250739293,0.5224384107487449,synthetic_bloomberg_compatible
L286,Synthetic Bloomberg-Compatible Loan 286,Healthcare,B-,6.132233056013152,0.0018878936730266735,0.010379494775828621,0.04763076665479479,0.42516161068267333,625.0981529557723,0.0525,0.01,7.0,714.2076489963666,101.2095068815749,99.7261576664809,-1.4833492150939946,0.44129627169636904,synthetic_bloomberg_compatible
L287,Synthetic Bloomberg-Compatible Loan 287,Retail,B-,3.6373887860179224,0.001119820987352683,0.01,0.042199437027349504,0.6463543450834909,585.5074268626622,0.0525,0.01,6.0,625.9052952115549,100.70047678932248,100.68499220447285,-0.015484584849630778,0.6463543450834909,synthetic_bloomberg_compatible
L288,Synthetic Bloomberg-Compatible Loan 288,Telecom,B,3.7388548053199435,0.0011510587198585687,0.017096688459676823,0.05907883845739941,0.4939295673364118,520.395492448141,0.0525,0.01,3.0,540.8074398144007,102.05586353979376,100.47127872859383,-1.5845848111999317,0.8444559933773598,synthetic_bloomberg_compatible
L289,Synthetic Bloomberg-Compatible Loan 289,Telecom,CCC+,8.716257982448013,0.0026834218705037672,0.018147824277498517,0.03595224649407904,0.49778217397078783,860.7602284034197,0.0525,0.01,6.0,970.7470838497521,96.07454055335279,97.62685909775973,1.552318544406944,0.9033663421693053,synthetic_bloomberg_compatible
L290,Synthetic Bloomberg-Compatible Loan 290,Industrials,B,3.5568519549396065,0.0010950265980250828,0.02015728516484637,0.02,0.48850216493774634,533.5653872562467,0.0525,0.01,5.0,602.668378844912,99.73560354217526,98.49901223128161,-1.236591310893644,0.9846877442294969,synthetic_bloomberg_compatible
L291,Synthetic Bloomberg-Compatible Loan 291,Retail,B-,15.711923250324096,0.00483713522046934,0.01,0.02,0.41364565122227714,628.5616137167227,0.0525,0.01,7.0,662.0903947258399,101.33519266239841,101.77224367417583,0.4370510117774131,0.41364565122227714,synthetic_bloomberg_compatible
L292,Synthetic Bloomberg-Compatible Loan 292,Healthcare,BB,11.523882630751606,0.003547788368213525,0.022055712423246977,0.03446751041828334,0.5923203945310649,345.53593748810226,0.0525,0.01,3.0,357.00864788368085,100.3799859527554,99.5786853681342,-0.8013005846212025,1.3064048284201357,synthetic_bloomberg_compatible
L293,Synthetic Bloomberg-Compatible Loan 293,Telecom,BB,5.1979616422194095,0.001600265157463108,0.01,0.03952859368030433,0.5178649106790351,294.3025386127102,0.0525,0.01,3.0,360.5122736708746,100.14890666221676,100.17342779638466,0.02452113416789814,0.5178649106790351,synthetic_bloomberg_compatible
L294,Synthetic Bloomberg-Compatible Loan 294,Telecom,B-,5.552576186594089,0.0017094382023511718,0.012559382678715954,0.03807561656293734,0.5128443468715406,598.1285231355159,0.0525,0.01,5.0,681.0888477857266,98.78508325304844,99.24061372086325,0.45553046781481044,0.6441008406975823,synthetic_bloomberg_compatible
L295,Synthetic Bloomberg-Compatible Loan 295,Energy,B-,5.566768438975925,0.0017138074856502454,0.011097438870919005,0.02,0.4671652023762585,646.4882702630719,0.0525,0.01,6.0,773.9427373872468,99.20505073829452,98.13509884440727,-1.06995189388725,0.5184337275991036,synthetic_bloomberg_compatible
L296,Synthetic Bloomberg-Compatible Loan 296,Software,B,6.0984472897024276,0.0018774922525532903,0.02643420229510945,0.05041030148682861,0.47263688197014286,502.254808812257,0.0525,0.01,7.0,603.6064846111374,93.86297099785175,96.65174856669107,2.788777568839322,1.2493778950128527,synthetic_bloomberg_compatible
L297,Synthetic Bloomberg-Compatible Loan 297,Software,CCC+,13.393671429363216,0.004123428988938725,0.022850669779889105,0.05103605485902758,0.5707067311704263,875.6441688812681,0.0525,0.01,4.0,1022.0845893045812,93.39751859510889,96.00374344591816,2.6062248508092694,1.3041031055135355,synthetic_bloomberg_compatible
L298,Synthetic Bloomberg-Compatible Loan 298,Software,B-,7.257933595087757,0.0022344563209282776,0.014750822303883204,0.034902309993015496,0.5104125290825261,590.8951345759352,0.0525,0.01,6.0,710.861782808694,98.30971261503595,97.62793762712968,-0.681774987906266,0.7529004518171961,synthetic_bloomberg_compatible
L299,Synthetic Bloomberg-Compatible Loan 299,Software,B,7.050084025453628,0.0021704669252433223,0.01,0.04128101648663357,0.5264021827128774,502.46148623772535,0.0525,0.01,6.0,571.1183997429401,101.41008050867492,100.12896875484046,-1.281111753834466,0.5264021827128774,synthetic_bloomberg_compatible
L300,Synthetic Bloomberg-Compatible Loan 300,Healthcare,B,7.513435853037703,0.0023131162628811913,0.01,0.06307661361028401,0.45740708766897675,562.8670264478685,0.0525,0.01,7.0,533.4356029230728,103.09539889537105,103.67491386377736,0.5795149684063148,0.45740708766897675,synthetic_bloomberg_compatible
L301,Synthetic Bloomberg-Compatible Loan 301,Telecom,B-,5.558652601870504,0.001711308911740434,0.011370960743745856,0.054535675661690104,0.4848199219477571,640.4039047570844,0.0525,0.01,7.0,765.1915114593955,98.1486373615644,98.22149289945065,0.0728555378862552,0.5512868300253876,synthetic_bloomberg_compatible
L302,Synthetic Bloomberg-Compatible Loan 302,Energy,B,4.1695365949714525,0.0012836501296018099,0.025485309681972275,0.0354062437818358,0.4626979859586331,487.6420799718106,0.0525,0.01,6.0,608.371554339482,96.42694561857891,96.14158669363712,-0.2853589249417894,1.1792001461380626,synthetic_bloomberg_compatible
L303,Synthetic Bloomberg-Compatible Loan 303,Healthcare,B-,8.549721082557728,0.002632151157737877,0.024980626806836624,0.06382475283767033,0.4360087346713658,604.5416414067356,0.0525,0.01,4.0,732.8361623630794,95.7164033584499,96.93250312108161,1.216099762631714,1.0891771485346438,synthetic_bloomberg_compatible
L304,Synthetic Bloomberg-Compatible Loan 304,Industrials,B,8.356262436710248,0.002572592209121332,0.01,0.02,0.4360895778215159,498.8889235796289,0.0525,0.01,7.0,571.4821211639869,101.09647233776099,100.31828670488174,-0.7781856328792429,0.4360895778215159,synthetic_bloomberg_compatible
L305,Synthetic Bloomberg-Compatible Loan 305,Healthcare,BB,12.661218264962066,0.003897933042807755,0.015663453494854592,0.023777392734764397,0.515545667455032,283.1072652960834,0.0525,0.01,7.0,446.99178772870835,96.70799555949793,95.60816166792445,-1.099833891573482,0.8075225586655664,synthetic_bloomberg_compatible
L306,Synthetic Bloomberg-Compatible Loan 306,Retail,B-,9.915523831971242,0.0030526326276474054,0.012732170144040617,0.0598554615491141,0.5282631467107692,771.7472666044592,0.0525,0.01,4.0,773.4253789938502,101.72606981201926,101.5524051814836,-0.1736646305356544,0.6725936264747805,synthetic_bloomberg_compatible
L307,Synthetic Bloomberg-Compatible Loan 307,Industrials,BB,7.680242183199502,0.002364469923522719,0.01,0.02,0.4585988541718981,310.7190989130588,0.0525,0.01,4.0,484.1496397785745,96.99745850362153,97.0595437241645,0.0620852205429685,0.4585988541718981,synthetic_bloomberg_compatible
L308,Synthetic Bloomberg-Compatible Loan 308,Telecom,BB,9.164156277542679,0.002821313622129138,0.03142816532449043,0.04322415219822546,0.4737690402062211,409.32074191666186,0.0525,0.01,3.0,349.6667855326215,98.77071623142052,100.86659755765513,2.095881326234604,1.488969172122627,synthetic_bloomberg_compatible
L309,Synthetic Bloomberg-Compatible Loan 309,Industrials,BB,8.162998384373537,0.002513093168837435,0.01,0.03951920889693941,0.4539947557407418,408.4038824432757,0.0525,0.01,6.0,480.13355406788446,100.79019857122337,100.28131241773646,-0.5088861534869125,0.4539947557407418,synthetic_bloomberg_compatible
L310,Synthetic Bloomberg-Compatible Loan 310,Retail,B-,6.777088407737366,0.002086421407934556,0.014635069378417704,0.023095982100846034,0.5242602223816762,638.6627549631506,0.0525,0.01,6.0,718.242995047911,100.52326013643437,98.9226231710519,-1.6006369653824777,0.7672584726900527,synthetic_bloomberg_compatible
L311,Synthetic Bloomberg-Compatible Loan 311,Telecom,B-,6.65232416702535,0.0020480109922656306,0.01,0.042581449092558496,0.5174281344318042,631.1265051034732,0.0525,0.01,3.0,663.9769341903084,101.17296875524433,100.94612008297187,-0.2268486722724532,0.5174281344318042,synthetic_bloomberg_compatible
L312,Synthetic Bloomberg-Compatible Loan 312,Healthcare,BB,5.911490820007624,0.0018199350897637706,0.014538932531965554,0.02,0.4546091148848797,369.33827086212716,0.0525,0.01,6.0,431.38523175959864,98.00646691235374,99.8831599893748,1.8766930770210593,0.6609531249727844,synthetic_bloomberg_compatible
L313,Synthetic Bloomberg-Compatible Loan 313,Industrials,B,9.890745084254672,0.003045004143763583,0.013427369119373865,0.02,0.6045822678774277,400.3554467090422,0.0525,0.01,4.0,603.8340589610907,95.77680992452477,95.16989664153908,-0.6069132829856869,0.8117949273818391,synthetic_bloomberg_compatible
L314,Synthetic Bloomberg-Compatible Loan 314,Healthcare,B,8.622079629504965,0.002654427747965827,0.019127949842722102,0.03284349504457721,0.43919942862186484,535.4929298639366,0.0525,0.01,4.0,665.5987653817791,96.3698571905616,97.40490438850867,1.0350471979470655,0.8400984641631237,synthetic_bloomberg_compatible
L315,Synthetic Bloomberg-Compatible Loan 315,Retail,B,6.0073336068080465,0.0018494416315329772,0.021782642762575535,0.048693778590006016,0.48034645242917984,457.9135856862966,0.0525,0.01,4.0,522.4480008398535,96.45941402284011,98.70751287101984,2.248098848179737,1.0463215175535308,synthetic_bloomberg_compatible
L316,Synthetic Bloomberg-Compatible Loan 316,Retail,BB,7.093781857375455,0.002183919913682714,0.025108479100374847,0.02,0.554164792628882,415.0966464732561,0.0525,0.01,7.0,474.9218770469252,94.80913316226432,97.33095840398708,2.521825241722766,1.3914235113885842,synthetic_bloomberg_compatible
L317,Synthetic Bloomberg-Compatible Loan 317,Industrials,B,6.566695167142213,0.0020216489075845115,0.011815317289347958,0.02,0.46776505901966525,530.8430929544418,0.0525,0.01,7.0,611.0527162331819,101.09732360479191,99.62588381161672,-1.4714397931751932,0.5526792589187919,synthetic_bloomberg_compatible
L318,Synthetic Bloomberg-Compatible Loan 318,Software,B,4.548096263442615,0.0014001950156884505,0.01,0.02832392799153232,0.5839015049589049,499.9213167655333,0.0525,0.01,7.0,563.7349267159201,98.55521257933496,100.0998582667039,1.5446456873689414,0.5839015049589049,synthetic_bloomberg_compatible
L319,Synthetic Bloomberg-Compatible Loan 319,Software,B,3.370194238796147,0.0010375614106928272,0.01,0.05487998645090023,0.6354473231444007,390.135531585201,0.0525,0.01,3.0,584.3357042174757,95.09559536458569,96.8852064031316,1.7896110385459139,0.6354473231444007,synthetic_bloomberg_compatible
L320,Synthetic Bloomberg-Compatible Loan 320,Energy,B,5.220481721852445,0.0016071982788019282,0.01472904972554218,0.06151327448563471,0.5573681698775752,532.6696962137735,0.0525,0.01,3.0,519.104805706093,102.00978034645223,101.3259887975065,-0.6837915489457345,0.8209503489561246,synthetic_bloomberg_compatible
L321,Synthetic Bloomberg-Compatible Loan 321,Industrials,BB,4.167754484691412,0.0012831014820387455,0.021242506083259744,0.053130957916600274,0.5203981397848204,395.41188647402055,0.0525,0.01,4.0,451.8401054366328,99.91736492886504,98.75987871846593,-1.1574862103991137,1.1054560650096104,synthetic_bloomberg_compatible
L322,Synthetic Bloomberg-Compatible Loan 322,Retail,BB,10.816910609250192,0.0033301371481427827,0.019439986839579548,0.04704996659415753,0.48113683001214136,302.99936505723764,0.0525,0.01,6.0,445.9537196849922,97.56661404436132,96.099856877607,-1.46675716675432,0.9353293643473051,synthetic_bloomberg_compatible
L323,Synthetic Bloomberg-Compatible Loan 323,Retail,CCC+,3.400083199373104,0.0010467631450449242,0.01,0.06119998848594535,0.5355851809127316,832.6139939034191,0.0525,0.01,3.0,906.9204200067541,97.94807665246178,99.93671475392372,1.9886381014619445,0.5355851809127316,synthetic_bloomberg_compatible
L324,Synthetic Bloomberg-Compatible Loan 324,Healthcare,BB,11.583077648907029,0.0035660123820808287,0.01,0.07314242271104092,0.5206710288245697,331.0622974261266,0.0525,0.01,6.0,456.96256400361875,97.17709177247299,98.20788463919065,1.0307928667176611,0.5206710288245697,synthetic_bloomberg_compatible
L325,Synthetic Bloomberg-Compatible Loan 325,Energy,B-,7.9918769533693945,0.0024604110440778083,0.01,0.04003109593887586,0.5213959986019497,546.5004555680595,0.0525,0.01,7.0,741.8567724446302,93.36151186551061,95.89864487184559,2.537133006334983,0.5213959986019497,synthetic_bloomberg_compatible
L326,Synthetic Bloomberg-Compatible Loan 326,Industrials,BB,5.348778197723527,0.001646696142444134,0.011481520270171713,0.0448368357732508,0.6500652673483445,361.9006639194791,0.0525,0.01,5.0,427.42285516331145,100.93341407258553,99.45760595828955,-1.4758081142959867,0.7463737543994611,synthetic_bloomberg_compatible
L327,Synthetic Bloomberg-Compatible Loan 327,Energy,B-,8.171467514207237,0.002515700508852571,0.026484052227550018,0.02,0.5669917249255547,550.7864138485035,0.0525,0.01,5.0,786.5088603295181,93.85957954075509,91.30206580692628,-2.557513733828813,1.5016238455517066,synthetic_bloomberg_compatible
L328,Synthetic Bloomberg-Compatible Loan 328,Healthcare,B,7.365768619967994,0.0022676548408381574,0.01,0.025971599827328228,0.48765056818702956,575.6226571212704,0.0525,0.01,3.0,522.6045068442891,104.41517806473423,103.15037110805125,-1.264806956682989,0.48765056818702956,synthetic_bloomberg_compatible
L329,Synthetic Bloomberg-Compatible Loan 329,Telecom,BB,4.020291527584631,0.0012377029492066142,0.010052664684339326,0.0275409794920819,0.39869782649056773,380.963801199644,0.0525,0.01,4.0,492.47904259929817,100.8107106249441,99.18078009086334,-1.6299305340807564,0.4007975560084578,synthetic_bloomberg_compatible
L330,Synthetic Bloomberg-Compatible Loan 330,Software,B-,9.476933433730059,0.002917606442189916,0.02064861470869317,0.024945610133917124,0.4433513118639516,644.2212031693958,0.0525,0.01,5.0,755.3476053675258,96.34475907694711,97.38685654221706,1.042097465269947,0.9154590419272404,synthetic_bloomberg_compatible
L331,Synthetic Bloomberg-Compatible Loan 331,Industrials,B-,4.709105989802354,0.0014497641108147748,0.011776149184241807,0.04156542701391375,0.5143364641440886,644.9545842048926,0.0525,0.01,7.0,692.9099313363602,101.43432618620002,100.55500581481091,-0.8793203713891131,0.6056902932656224,synthetic_bloomberg_compatible
L332,Synthetic Bloomberg-Compatible Loan 332,Healthcare,CCC+,9.051135665925433,0.0027865186468493614,0.015068193802294771,0.02,0.380476815898817,876.6421926184271,0.0525,0.01,4.0,961.2281193693049,100.65583284620341,99.52581087428425,-1.130021971919163,0.5733098399243403,synthetic_bloomberg_compatible
L333,Synthetic Bloomberg-Compatible Loan 333,Industrials,BB,5.62250416335042,0.001730966507567227,0.011342552148150466,0.03913902671971476,0.479038315745396,336.43104939752845,0.0525,0.01,5.0,466.031032167223,97.5336717676611,97.88963540764065,0.3559636399795494,0.5433517077304323,synthetic_bloomberg_compatible
L334,Synthetic Bloomberg-Compatible Loan 334,Software,B,3.3951550355696347,0.001045245940923811,0.021195459038095662,0.03246429318404631,0.6695045134849003,449.802606441585,0.0525,0.01,4.0,583.6800326006617,95.26287230824248,95.54311447365824,0.28024216541575697,1.4190455491389369,synthetic_bloomberg_compatible
L335,Synthetic Bloomberg-Compatible Loan 335,Telecom,B-,8.788021587829263,0.002705515299653527,0.023770281528251554,0.02,0.5418787418717329,589.2823244029137,0.0525,0.01,5.0,676.4541296433666,99.23432308841417,96.87004988191235,-2.364273206501821,1.2880610248465845,synthetic_bloomberg_compatible
L336,Synthetic Bloomberg-Compatible Loan 336,Telecom,B,4.508776044316258,0.0013880897365458253,0.013361405376463721,0.040501061729012536,0.5797238853314638,467.7430315057084,0.0525,0.01,4.0,617.0164129586079,96.52401248885265,97.01539763988225,0.4913851510296041,0.7745925838332258,synthetic_bloomberg_compatible
L337,Synthetic Bloomberg-Compatible Loan 337,Industrials,CCC+,4.270359006449038,0.0013146897184415035,0.02730148228978496,0.06928957899213425,0.3581249079536011,858.6164551628087,0.0525,0.01,4.0,1082.0987946561474,94.12984070360375,95.04284156814916,0.9130008645454097,0.9777340832026109,synthetic_bloomberg_compatible
L338,Synthetic Bloomberg-Compatible Loan 338,Industrials,B,4.569305634623932,0.0014067246171071079,0.016189359760234424,0.06304094890684635,0.6366951969561989,531.9561636511784,0.0525,0.01,5.0,503.0908228054613,100.47587425770692,101.71206110685924,1.2361868491523182,1.0307687601137219,synthetic_bloomberg_compatible
L339,Synthetic Bloomberg-Compatible Loan 339,Industrials,B,5.128374931462921,0.001578841915755898,0.010196165899115449,0.064063104529824,0.6180944590042092,513.130582567327,0.0525,0.01,3.0,547.7829291170599,100.32857363585258,100.63953531566567,0.3109616798130901,0.6302193645330929,synthetic_bloomberg_compatible
L340,Synthetic Bloomberg-Compatible Loan 340,Telecom,B-,10.995930572786547,0.003385250946561508,0.03599964279216426,0.02,0.4226885369865956,647.8504034083567,0.0525,0.01,3.0,737.6735552600776,95.91851423851386,97.30290336974414,1.3843891312302787,1.5216636343859953,synthetic_bloomberg_compatible
L341,Synthetic Bloomberg-Compatible Loan 341,Retail,B-,5.600926259486536,0.0017243234482102673,0.01,0.02,0.4042946670169852,730.9005060005952,0.0525,0.01,4.0,802.9633694781621,98.40475035494728,100.36458272261095,1.9598323676636653,0.4042946670169852,synthetic_bloomberg_compatible
L342,Synthetic Bloomberg-Compatible Loan 342,Industrials,B-,7.133819777508635,0.0021962461471135286,0.017021252337160363,0.045438506419062254,0.4204652186442338,677.3187414710305,0.0525,0.01,4.0,776.5120915104353,99.78891736102761,98.71593538708488,-1.0729819739427313,0.7156844585542808,synthetic_bloomberg_compatible
L343,Synthetic Bloomberg-Compatible Loan 343,Telecom,B,8.930547755800122,0.002749393972935371,0.026279831033452144,0.057572999996568876,0.47786668854701664,522.5605745628752,0.0525,0.01,4.0,652.448439097742,95.78463782766705,96.34999837036095,0.5653605426938952,1.2558255831530898,synthetic_bloomberg_compatible
L344,Synthetic Bloomberg-Compatible Loan 344,Telecom,B-,4.401480701917797,0.0013550573654325557,0.01,0.024377267089639394,0.5525598405262744,567.845065811981,0.0525,0.01,4.0,835.2120058344926,96.56611055759218,94.3114056477456,-2.2547049098465806,0.5525598405262744,synthetic_bloomberg_compatible
L345,Synthetic Bloomberg-Compatible Loan 345,Software,B,5.536271318026668,0.0017044185206256412,0.021798139230203323,0.02,0.5712633785885247,453.93899027994814,0.0525,0.01,7.0,659.0833750672465,93.04809170175588,92.9041437186781,-0.1439479830777799,1.2452478663589015,synthetic_bloomberg_compatible
L346,Synthetic Bloomberg-Compatible Loan 346,Energy,BB,11.35886397461778,0.0034969850680126417,0.012828209493255964,0.02,0.4315184151969919,371.4860793475394,0.0525,0.01,6.0,449.76722081125916,98.83383906490813,99.67936167977086,0.8455226148627304,0.553560863034482,synthetic_bloomberg_compatible
L347,Synthetic Bloomberg-Compatible Loan 347,Software,B,11.543681420612486,0.0035538837024531927,0.01,0.03469616687713313,0.4914107457877007,514.9189125322453,0.0525,0.01,4.0,559.5787097262568,101.84688519587839,100.93809553848594,-0.9087896573924468,0.4914107457877007,synthetic_bloomberg_compatible
L348,Synthetic Bloomberg-Compatible Loan 348,Software,B-,4.336552824127228,0.001335068410582957,0.01,0.02092795895621603,0.5221004362453308,574.0972284392315,0.0525,0.01,5.0,667.1960711097852,98.77462427116144,99.28377368122155,0.509149410060104,0.5221004362453308,synthetic_bloomberg_compatible
L349,Synthetic Bloomberg-Compatible Loan 349,Industrials,B,10.50608386297955,0.0032344447890410035,0.01,0.03536068180120639,0.4398892718668318,536.0263299628189,0.0525,0.01,4.0,546.5718412715513,102.49002216378338,102.12268428533298,-0.36733787845039956,0.4398892718668318,synthetic_bloomberg_compatible
L350,Synthetic Bloomberg-Compatible Loan 350,Telecom,B,13.42258909268406,0.004132331695852091,0.01815227397430548,0.06852366395187028,0.4103641583031046,501.00023962537915,0.0525,0.01,3.0,684.0766899848518,96.4841424282625,97.00286636593272,0.5187239376702166,0.7449042630753219,synthetic_bloomberg_compatible
L351,Synthetic Bloomberg-Compatible Loan 351,Retail,CCC+,7.302236662324507,0.002248095639520372,0.034749923274726986,0.07741620101135915,0.4995039899057514,877.1666653760786,0.0525,0.01,6.0,948.7227600570502,95.8748953207563,96.54619312684054,0.6712978060842403,1.7357725324644864,synthetic_bloomberg_compatible
L352,Synthetic Bloomberg-Compatible Loan 352,Healthcare,B,3.682706551470316,0.0011337726949756325,0.01660605409341353,0.036414472609042084,0.3501861503235446,540.0250377065472,0.0525,0.01,5.0,533.4167009569704,102.44346028817107,102.57524209070405,0.13178180253298422,0.5815210155037024,synthetic_bloomberg_compatible
L353,Synthetic Bloomberg-Compatible Loan 353,Retail,BB,8.277228964133919,0.002548260649725058,0.012484975432234124,0.0600006691907705,0.573856118151257,402.6581707886532,0.0525,0.01,5.0,445.3868629642662,101.98062677293304,100.36760950743383,-1.6130172654992094,0.7164579536755687,synthetic_bloomberg_compatible
L354,Synthetic Bloomberg-Compatible Loan 354,Energy,B-,3.5627422518420793,0.001096840008271049,0.03556993374733271,0.1,0.4050059586396507,670.3927393275259,0.0525,0.01,7.0,734.0723846096696,100.27471734260475,97.5993755475784,-2.675341795026341,1.4406035116087348,synthetic_bloomberg_compatible
L355,Synthetic Bloomberg-Compatible Loan 355,Industrials,B,6.938593099574198,0.002136142885102469,0.03385090977464686,0.02,0.624354834510763,484.9786435086784,0.0525,0.01,5.0,576.635916619523,91.43877516079915,93.83425568525433,2.3954805244551807,2.113497917038841,synthetic_bloomberg_compatible
L356,Synthetic Bloomberg-Compatible Loan 356,Software,B-,7.260213165132604,0.002235158118434272,0.013832791498357309,0.037437087720347186,0.485504723676424,562.4480128085922,0.0525,0.01,3.0,643.8730532998816,100.23787563706901,99.4451384743839,-0.7927371626851141,0.6715885614083552,synthetic_bloomberg_compatible
L357,Synthetic Bloomberg-Compatible Loan 357,Energy,B-,15.061163708874991,0.004636789798215892,0.015891242422484568,0.05797804269671257,0.38429663322977414,521.0005475384337,0.0525,0.01,5.0,681.9213157107281,95.80091890449961,96.83917255561425,1.038253651114644,0.610695096079898,synthetic_bloomberg_compatible
L358,Synthetic Bloomberg-Compatible Loan 358,Healthcare,B-,9.467208517240245,0.0029146124906971834,0.01590862213732303,0.02,0.48398640756561895,667.8442011839945,0.0525,0.01,4.0,778.3363224075492,96.59788215863658,98.18364152873053,1.5857593700939532,0.7699556877561852,synthetic_bloomberg_compatible
L359,Synthetic Bloomberg-Compatible Loan 359,Industrials,B,9.721452988287368,0.0029928852053685887,0.012572236150045567,0.03665554416270103,0.6564509238527352,484.76355698346015,0.0525,0.01,4.0,614.6771976536427,97.20492273444397,97.4170797484521,0.21215701400812748,0.8253056035592167,synthetic_bloomberg_compatible
L360,Synthetic Bloomberg-Compatible Loan 360,Healthcare,BB,5.921936248838575,0.001823150861053263,0.018684313107282434,0.04300464373513182,0.5494602264642052,366.87495072723414,0.0525,0.01,5.0,385.75615990121304,100.2949613399809,100.12379718098632,-0.1711641589945856,1.0266286911255524,synthetic_bloomberg_compatible
L361,Synthetic Bloomberg-Compatible Loan 361,Retail,B,7.951989969336918,0.0024481312784356353,0.01093925956334664,0.06089723729820604,0.4468103193452676,473.79803889192897,0.0525,0.01,5.0,558.3202022602999,99.96706709617237,99.71706417030725,-0.2500029258651182,0.4887774058899685,synthetic_bloomberg_compatible
L362,Synthetic Bloomberg-Compatible Loan 362,Retail,B,7.58759705255656,0.002335947824903843,0.01,0.05156286095944917,0.6638775240336602,482.2528319784025,0.0525,0.01,5.0,534.1561911849434,100.291425030995,100.23151290616421,-0.059912124830788116,0.6638775240336602,synthetic_bloomberg_compatible
